date,tipe,provinsi,kabupaten,nilai_idr_bn
2023-03-01,Foreign,East Kalimantan,West Kutai,15.1891
2023-03-01,Foreign,East Nusa Tenggara,Alor,0.064
2023-03-01,Foreign,East Nusa Tenggara,Belu,1.8761
2023-03-01,Foreign,East Nusa Tenggara,East Manggarai,0.1147
2023-03-01,Foreign,East Nusa Tenggara,East Sumba,0.202
2023-03-01,Foreign,East Nusa Tenggara,Kupang,0.2802
2023-03-01,Foreign,East Nusa Tenggara,Lembata,0.0677
2023-03-01,Foreign,East Nusa Tenggara,Nagekeo,0.0058
2023-03-01,Foreign,East Nusa Tenggara,Rote Ndao,2.117
2023-03-01,Foreign,East Nusa Tenggara,South West Sumba,0.656
2023-03-01,Foreign,East Nusa Tenggara,West Manggarai,2.3362
2023-03-01,Foreign,East Nusa Tenggara,West Sumba,3.1467
2023-03-01,Foreign,Gorontalo,Bone Bolango,0.2833
2023-03-01,Foreign,Gorontalo,Gorontalo,0.1851
2023-03-01,Foreign,Gorontalo,North Gorontalo,0.0287
2023-03-01,Foreign,Gorontalo,Pohuwato,7.5889
2023-03-01,Foreign,Jambi,Batanghari,0.1167
2023-03-01,Foreign,Jambi,Bungo,0.3607
2023-03-01,Foreign,Jambi,East Tanjung Jabung,0.6156
2023-03-01,Foreign,Jambi,Merangin,0.5734
2023-03-01,Foreign,Jambi,Muaro Jambi,1.2377
2023-03-01,Foreign,Jambi,Sarolangun,0.0378
2023-03-01,Foreign,Jambi,Tebo,0.0374
2023-03-01,Foreign,Jambi,West Tanjung Jabung,0.1948
2023-03-01,Foreign,Lampung,Central Lampung,12.8835
2023-03-01,Foreign,Lampung,East Lampung,2.8748
2023-03-01,Foreign,Lampung,Mesuji,33.4626
2023-03-01,Foreign,Lampung,North Lampung,0.0209
2023-03-01,Foreign,Lampung,Pesawaran,0.0079
2023-03-01,Foreign,Lampung,Pringsewu,0.0032
2023-03-01,Foreign,Lampung,South Lampung,18.246
2023-03-01,Foreign,Lampung,Tanggamus,3.7027
2023-03-01,Foreign,Lampung,Tulang Bawang,0.3788
2023-03-01,Foreign,Lampung,Way Kanan,0.8034
2023-03-01,Foreign,Lampung,West Pesisir,0.027
2023-03-01,Foreign,Lampung,West Tulang Bawang,0.0074
2023-03-01,Foreign,Maluku,Buru,1.0542
2023-03-01,Foreign,Maluku,Central Maluku,0.0853
2023-03-01,Foreign,Maluku,South West Maluku,0.4124
2023-03-01,Foreign,Maluku,Tanimbar Islands,0.0676
2023-03-01,Foreign,Maluku,West of Seram,0.0147
2023-03-01,Foreign,North Kalimantan,Bulungan,28.9405
2023-03-01,Foreign,North Kalimantan,Malinau,8.9756
2023-03-01,Foreign,North Kalimantan,Nunukan,14.2546
2023-03-01,Foreign,North Kalimantan,Tana Tidung,0.0963
2023-03-01,Foreign,North Maluku,Central Halmahera,696.0989
2023-03-01,Foreign,North Maluku,East Halmahera,3.4911
2023-03-01,Foreign,North Maluku,Morotai Island,0.0747
2023-03-01,Foreign,North Maluku,North Halmahera,1.7682
2023-03-01,Foreign,North Maluku,South Halmahera,264.2363
2023-03-01,Foreign,North Maluku,Sula Islands,0.0903
2023-03-01,Foreign,North Maluku,Taliabu Island,0.036
2023-03-01,Foreign,North Maluku,West Halmahera,1.9127
2023-03-01,Foreign,North Sulawesi,Bolaang Mangondow,2.4121
2023-03-01,Foreign,North Sulawesi,Minahasa,0.0533
2023-03-01,Foreign,North Sulawesi,North Minahasa,16.2712
2023-03-01,Foreign,North Sulawesi,Siau Tagulandang Biaro,0.0084
2023-03-01,Foreign,North Sulawesi,South Bolaang Mangondow,0.8354
2023-03-01,Foreign,North Sulawesi,South East Minahasa,0.0101
2023-03-01,Foreign,North Sulawesi,South Minahasa,13.9625
2023-03-01,Foreign,North Sumatera,Asahan,1.5015
2023-03-01,Foreign,North Sumatera,Batu Bara,2.0592
2023-03-01,Foreign,North Sumatera,Central Tapanuli,3.3744
2023-03-01,Foreign,North Sumatera,Dairi,1.1933
2023-03-01,Foreign,North Sumatera,Deli Serdang,12.1488
2023-03-01,Foreign,North Sumatera,Humbang Hasundutan,0.1346
2023-03-01,Foreign,North Sumatera,Karo,1.4399
2023-03-01,Foreign,North Sumatera,Labuhanbatu,0.8606
2023-03-01,Foreign,North Sumatera,Langkat,0.746
2023-03-01,Foreign,North Sumatera,Mandailing Natal,34.7255
2023-03-01,Foreign,North Sumatera,North Labuhanbatu,0.5331
2023-03-01,Foreign,North Sumatera,North Padang Lawas,0.1029
2023-03-01,Foreign,North Sumatera,North Tapanuli,34.665
2023-03-01,Foreign,North Sumatera,Padang Lawas,0.2372
2023-03-01,Foreign,North Sumatera,Pakpak Bharat,0.0101
2023-03-01,Foreign,North Sumatera,Samosir,7.5993
2023-03-01,Foreign,North Sumatera,Serdang Bedagai,5.1151
2023-03-01,Foreign,North Sumatera,Simalungun,192.8148
2023-03-01,Foreign,North Sumatera,South Labuhanbatu,0.9976
2023-03-01,Foreign,North Sumatera,South Nias,0.6864
2023-03-01,Foreign,North Sumatera,South Tapanuli,22.1575
2023-03-01,Foreign,North Sumatera,Toba Samosir,25.4061
2023-03-01,Foreign,North Sumatera,West Nias,0.001
2023-03-01,Foreign,Papua,Jayapura,0.0008
2023-03-01,Foreign,Papua,Keerom,0.5674
2023-03-01,Foreign,Papua,Sarmi,0.8795
2023-03-01,Foreign,Riau,Bengkalis,0.2324
2023-03-01,Foreign,Riau,Indragiri Hilir,172.7962
2023-03-01,Foreign,Riau,Indragiri Hulu,0.7133
2023-03-01,Foreign,Riau,Kampar,44.9709
2023-03-01,Foreign,Riau,Kuantan Singingi,18.5544
2023-03-01,Foreign,Riau,Pelalawan,761.9697
2023-03-01,Foreign,Riau,Rokan Hilir,0.4215
2023-03-01,Foreign,Riau,Rokan Hulu,1.6017
2023-03-01,Foreign,Riau,Siak,4.0741
2023-03-01,Foreign,Riau Islands,Anambas Islands,10.0973
2023-03-01,Foreign,Riau Islands,Bintan,25.489
2023-03-01,Foreign,Riau Islands,Karimun,3.3089
2023-03-01,Foreign,Riau Islands,Lingga,0.005
2023-03-01,Foreign,Riau Islands,Natuna,0.1225
2023-03-01,Foreign,South East Sulawesi,Bombana,0.0732
2023-03-01,Foreign,South East Sulawesi,Kolaka,13.3202
2023-03-01,Foreign,South East Sulawesi,Konawe,19.6337
2023-03-01,Foreign,South East Sulawesi,North Buton,0.001
2023-03-01,Foreign,South East Sulawesi,North Konawe,7.9883
2023-03-01,Foreign,South East Sulawesi,South Buton,0.0034
2023-03-01,Foreign,South East Sulawesi,South Konawe,2.6412
2023-03-01,Foreign,South East Sulawesi,Wakatobi,0.4659
2023-03-01,Foreign,South Kalimantan,Balangan,5.3473
2023-03-01,Foreign,South Kalimantan,Banjar,2.0104
2023-03-01,Foreign,South Kalimantan,Barito Kuala,1.5347
2023-03-01,Foreign,South Kalimantan,Central Hulu Sungai,0.0028
2023-03-01,Foreign,South Kalimantan,Kotabaru,22.5141
2023-03-01,Foreign,South Kalimantan,Tabalong,2.2663
2023-03-01,Foreign,South Kalimantan,Tanah Bumbu,8.4271
2023-03-01,Foreign,South Kalimantan,Tanah Laut,6.6339
2023-03-01,Foreign,South Kalimantan,Tapin,1.3379
2023-03-01,Foreign,South Papua,Boven Digoel,7.6053
2023-03-01,Foreign,South Papua,Merauke,8.5255
2023-03-01,Foreign,South Sulawesi,Bantaeng,16.8295
2023-03-01,Foreign,South Sulawesi,Barru,0.0127
2023-03-01,Foreign,South Sulawesi,Bulukumba,0.0673
2023-03-01,Foreign,South Sulawesi,East Luwu,15.0977
2023-03-01,Foreign,South Sulawesi,Enrekang,0.0192
2023-03-01,Foreign,South Sulawesi,Gowa,0.152
2023-03-01,Foreign,South Sulawesi,Jeneponto,0.0073
2023-03-01,Foreign,South Sulawesi,Luwu,13.945
2023-03-01,Foreign,South Sulawesi,Maros,0.2302
2023-03-01,Foreign,South Sulawesi,North Luwu,0.0068
2023-03-01,Foreign,South Sulawesi,Pinrang,1.842
2023-03-01,Foreign,South Sulawesi,Selayar Islands,0.0216
2023-03-01,Foreign,South Sulawesi,Sidenreng Rappang,0.1142
2023-03-01,Foreign,South Sulawesi,Wajo,1.3206
2023-03-01,Foreign,South Sumatera,Banyuasin,6.3396
2023-03-01,Foreign,South Sumatera,East Ogan Komering Ulu,0.7054
2023-03-01,Foreign,South Sumatera,Empat Lawang,0.0001
2023-03-01,Foreign,South Sumatera,Lahat,1.1694
2023-03-01,Foreign,South Sumatera,Muara Enim,73.5294
2023-03-01,Foreign,South Sumatera,Musi Banyuasin,24.2187
2023-03-01,Foreign,South Sumatera,Musi Rawas,5.838
2023-03-01,Foreign,South Sumatera,North Musi Rawas,1.958
2023-03-01,Foreign,South Sumatera,Ogan Ilir,0.8225
2023-03-01,Foreign,South Sumatera,Ogan Komering Ilir,99.568
2023-03-01,Foreign,South Sumatera,Ogan Komering Ulu,10.6699
2023-03-01,Foreign,South Sumatera,Penukal Abab Lematang Ilir,0.1342
2023-03-01,Foreign,South Sumatera,South Ogan Komering Ulu,0.2885
2023-03-01,Foreign,South West Papua,Raja Ampat,48.0392
2023-03-01,Foreign,South West Papua,Sorong,4.8035
2023-03-01,Foreign,West Java,Bandung,38.8912
2023-03-01,Foreign,West Java,Bekasi,676.0973
2023-03-01,Foreign,West Java,Bogor,79.678
2023-03-01,Foreign,West Java,Ciamis,0.125
2023-03-01,Foreign,West Java,Cianjur,3.519
2023-03-01,Foreign,West Java,Cirebon,57.9251
2023-03-01,Foreign,West Java,Garut,3.1814
2023-03-01,Foreign,West Java,Indramayu,4.8566
2023-03-01,Foreign,West Java,Karawang,582.4969
2023-03-01,Foreign,West Java,Kuningan,0.2751
2023-03-01,Foreign,West Java,Majalengka,28.6363
2023-03-01,Foreign,West Java,Pangandaran,0.1525
2023-03-01,Foreign,West Java,Purwakarta,140.0964
2023-03-01,Foreign,West Java,Subang,10.73
2023-03-01,Foreign,West Java,Sukabumi,51.2153
2023-03-01,Foreign,West Java,Sumedang,9.0063
2023-03-01,Foreign,West Java,Tasikmalaya,1.001
2023-03-01,Foreign,West Java,West Bandung,64.4536
2023-03-01,Foreign,West Kalimantan,Bengkayang,0.0384
2023-03-01,Foreign,West Kalimantan,Kapuas Hulu,0.3178
2023-03-01,Foreign,West Kalimantan,Ketapang,86.9657
2023-03-01,Foreign,West Kalimantan,Kubu Raya,1.5736
2023-03-01,Foreign,West Kalimantan,Landak,3.3755
2023-03-01,Foreign,West Kalimantan,Melawi,0.2218
2023-03-01,Foreign,West Kalimantan,Mempawah,45.773
2023-03-01,Foreign,West Kalimantan,Sambas,0.9491
2023-03-01,Foreign,West Kalimantan,Sanggau,3.0748
2023-03-01,Foreign,West Kalimantan,Sekadau,2.8143
2023-03-01,Foreign,West Kalimantan,Sintang,6.6037
2023-03-01,Foreign,West Nusa Tenggara,Bima,0.254
2023-03-01,Foreign,West Nusa Tenggara,Central Lombok,9.1845
2023-03-01,Foreign,West Nusa Tenggara,Dompu,27.6786
2023-03-01,Foreign,West Nusa Tenggara,East Lombok,0.6922
2023-03-01,Foreign,West Nusa Tenggara,North Lombok,16.3756
2023-03-01,Foreign,West Nusa Tenggara,Sumbawa,0.439
2023-03-01,Foreign,West Nusa Tenggara,West Lombok,7.2069
2023-03-01,Foreign,West Nusa Tenggara,West Sumbawa,38.7673
2023-03-01,Foreign,West Papua,Bintuni Bay,0.3427
2023-03-01,Foreign,West Papua,Manokwari,0.057
2023-03-01,Foreign,West Sulawesi,Central Mamuju,0.0563
2023-03-01,Foreign,West Sulawesi,Majene,0.0142
2023-03-01,Foreign,West Sulawesi,Mamasa,0.0629
2023-03-01,Foreign,West Sulawesi,Mamuju,0.4466
2023-03-01,Foreign,West Sulawesi,Pasangkayu,0.0045
2023-03-01,Foreign,West Sulawesi,Polewali Mandar,0.0677
2023-03-01,Foreign,West Sumatera,Agam,0.5156
2023-03-01,Foreign,West Sumatera,Dharmasraya,9.7282
2023-03-01,Foreign,West Sumatera,Mentawai Islands,0.8431
2023-03-01,Foreign,West Sumatera,Padang Pariaman,0.0326
2023-03-01,Foreign,West Sumatera,Pasaman,0.4557
